,Date,Open,High,Low,Close,Volume,homes,site,property,building,Barratt Developments,developments
739,2019-12-03,624.4441852454646,630.5178296691581,613.0561453929637,616.4725341796875,4015598,77,99,96,97,66,95
740,2019-12-04,614.9542219807331,631.4669048140596,614.764409710422,631.0872802734375,2577173,74,99,94,100,67,68
741,2019-12-05,625.3932061986026,633.5546118206347,625.3932061986026,627.6708374023438,2164678,79,100,100,100,34,94
742,2019-12-06,637.7302355540844,637.7302355540844,629.1892056136279,634.5036010742188,2399341,74,99,93,95,35,68
743,2019-12-09,633.7444025649694,639.2486102108651,630.5178260455106,636.0220336914062,2105063,73,95,91,93,0,100
744,2019-12-10,640.5772341815236,640.5772341815236,625.1691946631262,630.517822265625,2579872,73,97,94,93,0,86
745,2019-12-11,625.3931742934666,627.1013686478433,609.6397426927329,625.0135498046875,5295544,76,99,96,96,0,88
746,2019-12-12,627.2911563424169,636.7811889648438,621.4073245319997,636.7811889648438,6442602,74,97,93,94,0,75
747,2019-12-13,683.2823988970589,728.2651799934753,683.2823988970589,725.987548828125,14568490,75,95,84,89,70,73
748,2019-12-16,725.797789683538,736.80626389146,718.9649536100986,734.7184448242188,5361489,75,100,91,93,100,68
749,2019-12-17,729.783576787136,729.783576787136,701.3134762622802,721.052734375,6656806,77,100,95,96,0,83
750,2019-12-18,705.8686273698933,717.8261034394108,699.4154166568933,708.7156372070312,4917932,70,94,85,87,33,92
751,2019-12-19,712.1321198899486,713.8403142943715,699.0358276367186,699.0358276367188,7258186,72,94,84,91,0,79
752,2019-12-20,701.5032958984375,703.021678106713,692.962265651109,701.5032958984375,10232673,71,90,81,82,0,58
753,2019-12-23,699.984827117147,709.8544848346769,698.846069468834,702.4522705078125,2380544,78,85,75,74,0,74
754,2019-12-24,706.817648556032,716.6778067765403,701.8828197954572,705.6788330078125,380195,70,78,65,66,0,50
755,2019-12-27,707.9564819335938,710.993304164471,701.6930831444947,707.9564819335938,1436213,91,96,84,73,73,45
756,2019-12-30,710.0443008374823,711.7429959406683,689.7792800859206,707.9564819335938,1331132,93,90,91,81,36,51
757,2019-12-31,708.1462513168145,712.3123895715194,702.0726072227201,708.5258178710938,926217,90,80,79,76,39,60
758,2020-01-02,710.0443115826953,718.7751539076302,709.5793092130444,713.6505126953125,1395330,90,92,89,79,38,62
759,2020-01-03,710.80349191456,713.4606896456152,704.1604686256388,707.9564819335938,2034034,89,91,91,80,0,66
760,2020-01-06,709.0952330410063,710.7986776397588,702.0725858907479,709.6646118164062,2298785,87,91,96,91,37,79
761,2020-01-07,714.030101569011,726.1773321476027,711.9517820382648,723.330322265625,2560108,85,95,97,93,36,85
762,2020-01-08,718.2057098278491,731.1709812973121,711.3728742552689,722.38134765625,3457514,84,96,97,93,36,69
763,2020-01-09,725.7977546898102,725.9780676442549,713.6600226252917,719.3445434570312,3564840,84,93,99,90,36,85
764,2020-01-10,716.3076637436523,724.2318758805901,713.6504661457075,717.6362915039062,5456268,80,92,89,88,0,69
765,2020-01-13,721.242521326957,730.5427422542914,714.0301192827137,729.2141723632812,3925338,89,95,96,97,100,91
766,2020-01-14,731.4917246773409,742.2591238880051,721.242500725232,741.1715698242188,5014466,82,92,95,98,32,68
767,2020-01-15,740.2225844806177,755.2168252484042,736.04694673247,747.055419921875,5908960,88,95,97,90,70,89
768,2020-01-16,749.1432711856929,756.5454857660261,743.8041426331567,751.6106567382812,2908148,85,91,96,92,36,89
769,2020-01-17,754.2677899359452,761.1006250873266,752.5595956287407,758.6332397460938,3529042,81,93,89,86,0,68
770,2020-01-20,761.4803105336587,777.4235552150047,758.1132137508265,774.766357421875,3196054,89,95,91,84,36,78
771,2020-01-21,766.7946382566217,773.4376611128054,762.808812958399,765.6558227539062,3066442,86,97,100,99,0,94
772,2020-01-22,769.6416476999095,782.0906544548609,762.0496215820312,762.0496215820312,3752015,84,92,99,100,0,100
773,2020-01-23,763.7578733773876,767.4020716742684,755.2168433517202,756.5454711914062,3364915,86,93,94,93,0,83
774,2020-01-24,766.7946672038404,776.094887969077,761.2904596425832,768.3130493164062,3459961,85,90,88,87,37,68
775,2020-01-27,762.0496828955891,765.2763174243233,751.8004583963262,753.1290283203125,2224209,86,97,93,94,0,65
776,2020-01-28,754.4576450542377,767.1743128065683,752.5596384000131,765.2763061523438,2622223,83,100,99,97,70,92
777,2020-01-29,766.4150675938411,767.9335076782634,758.2536621093751,758.253662109375,3173540,83,96,100,94,70,83
778,2020-01-30,752.9392557812716,766.4150565608064,751.8004402149905,761.4802856445312,4787833,84,93,94,95,72,68
779,2020-01-31,765.8456888598292,768.8825111064882,758.2536622044654,761.85986328125,3237735,82,93,96,86,0,70
780,2020-02-03,767.5538367130108,776.4744906609637,764.5170146505653,769.4518432617188,3020676,81,91,90,93,100,85
781,2020-02-04,778.1826496008107,789.5706883754567,771.9192514437796,779.1316528320312,3517401,86,95,94,92,0,100
782,2020-02-05,795.4545682579878,818.8000259934807,786.3441019319544,796.5933837890625,10174339,86,95,94,93,66,70
783,2020-02-06,800.3894254812906,805.7038209190329,763.3782958984375,763.3782958984375,4167863,89,95,90,92,0,83
784,2020-02-07,766.7946447263839,929.5866453549096,753.2428501825973,758.6332397460938,4948232,81,92,88,87,45,66
785,2020-02-10,754.8372213782159,783.4970736897981,754.8372213782159,781.7888793945312,4643626,89,92,91,93,0,80
786,2020-02-11,780.4603384282437,788.242119163545,774.1968818839572,784.4461059570312,3152465,86,98,91,93,21,84
787,2020-02-12,782.5481482493872,929.5867313079456,753.2429198302304,812.7265014648438,4271773,84,94,94,98,0,71
788,2020-02-13,810.4488491152104,822.4062679823096,804.3752045945005,815.7632446289062,5852459,86,97,90,94,0,61
789,2020-02-14,817.8510528431227,826.7717072556161,814.6244762958339,826.2022705078125,4827223,78,96,83,88,0,62
790,2020-02-17,825.4430754619674,832.0860986964183,820.8878711142856,826.0125122070312,1962217,95,93,90,87,0,86
791,2020-02-18,821.2675066049695,833.604549919815,819.5592542694761,826.39208984375,9365829,91,94,96,95,63,87
792,2020-02-19,837.7800718051842,843.849892988671,819.7490097476352,833.6044921875,3212453,91,100,96,99,43,85
793,2020-02-20,829.4289190698169,836.4515669540801,819.3695068359374,819.3695068359375,7191197,87,94,92,97,21,91
794,2020-02-21,822.4062640742087,826.3920896518234,815.383674173237,819.1796875,5160154,90,93,94,89,90,67
795,2020-02-24,808.1712214989651,811.5876682778751,789.451227017913,794.3157958984375,5956790,91,90,100,98,0,69
796,2020-02-25,790.5197568377548,809.1201985354994,762.8088486149916,764.8966674804688,5216648,91,91,99,100,0,74
797,2020-02-26,759.2026178507567,764.8966374846374,735.4927117544286,746.1063842773438,5931405,85,92,94,92,41,84
798,2020-02-27,730.9223778337226,734.9082034123242,710.5738326356327,729.59375,7312658,83,97,93,91,41,74
799,2020-02-28,701.3134551000265,729.5937425168405,677.7781842941735,718.5853271484375,18969897,83,94,89,89,65,67
800,2020-03-02,741.3614328772259,745.5370128877504,692.2030706484234,712.1321411132812,8385268,88,72,100,99,25,92
801,2020-03-03,719.534287561202,739.1425809871026,714.0300802052438,719.1546630859375,7789982,86,73,100,99,0,100
802,2020-03-04,717.0668664726862,741.7409521406117,710.8034678952386,734.14892578125,5761334,87,70,96,100,50,97
803,2020-03-05,740.0327903672514,744.0186159658676,715.3587036132814,715.3587036132812,5195030,87,72,98,100,51,82
804,2020-03-06,700.364429911629,708.9054595446977,675.5005320619608,694.67041015625,5981269,87,69,92,91,26,90
805,2020-03-09,647.5998387023726,666.010466934397,637.3505573001966,638.299560546875,6505538,91,71,98,95,25,85
806,2020-03-10,655.9510734260916,666.9594882162132,631.2769883452452,633.3648071289062,6019236,89,72,92,96,100,96
807,2020-03-11,649.1183169130287,660.5063575606257,608.6907957830874,612.2969970703125,7631610,86,71,91,96,25,68
808,2020-03-12,578.1328139215012,580.0308204951617,519.5622123832135,526.3171997070312,8151638,74,68,82,88,74,91
809,2020-03-13,546.0565581499624,565.2263797413738,495.7593799191845,499.7451477050781,10893387,74,71,75,74,0,62
810,2020-03-16,467.0994242203916,476.3996447444357,411.4878264320717,430.37298583984375,11705224,74,74,78,78,74,76
811,2020-03-17,444.1335424804688,447.2595653611049,373.8123924621381,427.0514831542969,11249315,70,78,75,75,49,65
812,2020-03-18,408.6408012353151,414.2399145631567,355.30680752377106,374.4766845703125,11186880,69,75,81,79,50,76
813,2020-03-19,391.0842848050839,394.8802981903091,331.5817634071652,346.1015319824219,15968276,67,75,73,76,25,71
814,2020-03-20,361.6651821564904,390.8622108558454,346.860724117364,387.3831787109375,12763337,63,73,72,69,0,63
815,2020-03-23,365.366256139865,387.1933311819868,358.2487316696079,368.4979553222656,10160191,68,79,72,85,23,57
816,2020-03-24,386.43417910477285,400.1643474138011,372.009316473334,388.4270629882813,10900382,71,77,70,82,24,57
817,2020-03-25,392.602679527564,423.9093336225732,388.1423524020011,405.6989135742188,8223686,67,79,67,77,49,59
818,2020-03-26,403.4213013486456,453.7184753417969,388.6168443433107,453.7184753417969,8979438,69,79,73,74,50,54
819,2020-03-27,433.9792011751491,435.0231106062327,410.6603004629076,429.89849853515625,10142752,68,78,69,75,47,52
820,2020-03-30,429.9934063026228,444.3233621008527,406.3632296346981,422.7809753417969,6645464,68,82,76,78,23,72
821,2020-03-31,429.8984761140785,436.7313111600067,406.7428023982033,418.5104370117188,10162676,68,86,75,83,23,73
822,2020-04-01,404.2754137241165,409.6847442246566,386.05453842246,390.6097717285156,9182451,67,68,88,90,49,83
823,2020-04-02,392.2230637188183,400.7640936673544,385.4851632617774,396.1139831542969,7664056,67,69,88,86,25,99
824,2020-04-03,391.8434661537263,394.4057867095501,361.76007820066405,364.7019653320313,7317740,70,66,81,82,25,77
825,2020-04-06,377.60841199134734,428.0004936426372,377.60841199134734,424.5840759277344,5914388,71,73,90,84,24,62
826,2020-04-07,439.00894522743016,480.9055249123652,434.0741163384143,447.1703796386719,8904449,72,100,89,90,76,82
827,2020-04-08,429.6138081859851,462.1646099953985,428.2064346614362,461.2156066894531,6924399,74,82,88,86,25,79
828,2020-04-09,470.61076363661175,503.9207875917105,467.6688474083204,486.2693481445313,6336798,76,81,88,86,26,67
829,2020-04-14,491.5837119603276,496.0032036697471,440.6222229003907,440.6222229003906,10436480,80,76,96,90,0,77
830,2020-04-15,438.5344378617316,448.0918349600718,410.6337461797562,411.203125,9365999,84,75,93,93,50,80
831,2020-04-16,423.3401569615512,456.1237814194417,422.6604705450383,447.4200439453125,7578861,86,75,91,86,49,82
832,2020-04-17,474.02448564271646,495.3856868376835,452.3719775616692,471.5970764160156,9382946,86,75,90,90,0,75
833,2020-04-20,476.7431732390428,476.7431732390428,444.8955759628273,447.71136474609375,4625793,83,72,91,95,73,100
834,2020-04-21,435.7685017639288,455.09070332330566,429.26306267731815,439.2639770507813,5173698,86,70,91,93,24,90
835,2020-04-22,444.5071544465428,464.4119095997365,438.1958906174813,460.7222595214844,4326367,87,71,92,91,0,82
836,2020-04-23,469.9464542513804,510.3385224818666,469.9464542513804,500.8230895996094,10504246,83,71,90,91,0,73
837,2020-04-24,491.8902086401052,513.0572347473687,486.2586014894563,502.7649841308594,5032375,87,68,84,85,25,70
838,2020-04-27,513.4455675871659,521.8298482085335,494.6817127815611,499.0753173828125,5790373,92,67,100,100,100,97
839,2020-04-28,501.9881938151643,531.5860500056745,496.1624120687601,525.2913208007812,19566509,87,72,97,95,49,77
840,2020-04-29,525.2914120133695,538.8849051153791,508.2024729617282,529.9520263671875,6421946,92,71,100,91,49,75
841,2020-04-30,536.942910078633,544.5436165400624,502.5707724190645,503.9301452636719,7957839,84,66,98,98,24,89
842,2020-05-01,494.0263111344775,517.7178487564779,487.9170152133809,515.3875122070312,3140950,80,89,89,95,26,71
843,2020-05-04,507.0372272836043,526.9099207680534,501.0172408318781,518.8829956054688,4630243,80,96,91,91,48,88
844,2020-05-05,527.4274901105805,531.8938993950785,502.1824340820313,502.1824340820313,5289801,78,98,91,97,45,79
845,2020-05-06,503.73595228631217,519.5432696611596,497.5994546324374,502.1824340820313,4812661,75,100,88,94,24,91
846,2020-05-07,502.376634384228,523.3611010728533,498.29857505415634,515.3875122070312,4059051,77,99,88,91,25,79
847,2020-05-11,524.3204094381894,527.5760773451012,494.4147386783733,495.1914978027344,6402961,79,97,90,95,24,75
848,2020-05-12,495.1915066423056,532.08812870585,476.2577137412763,477.4228820800781,5785121,78,93,91,90,24,78
849,2020-05-13,480.6270195502473,495.57985423218526,464.8003234863281,464.8003234863281,6366542,82,94,95,92,24,100
850,2020-05-14,458.2948751871729,460.4241919846525,435.5743300978299,451.3039245605469,6052937,81,92,95,90,24,86
851,2020-05-15,455.4790697700731,470.8202841138902,450.5271490588668,464.2177429199219,3991915,79,96,93,89,50,65
852,2020-05-18,473.3447947564814,484.5108770943266,463.0525738057408,480.14154052734375,3165347,88,89,100,98,0,87
853,2020-05-19,487.423768343814,494.876880588452,473.150590366421,488.7831115722656,3678363,82,89,100,95,24,95
854,2020-05-20,481.3067290552676,487.0354090912425,460.23680442620895,469.9464416503906,4369970,82,90,95,95,24,87
855,2020-05-21,464.6061376624645,476.5489795052788,459.07163263396353,475.1896362304688,6727922,83,91,90,95,25,93
856,2020-05-22,469.460961821585,481.1125265410452,465.1887273507418,480.6270446777344,8566942,81,88,93,86,25,73
857,2020-05-26,496.35668362498166,519.6598137551412,476.9665362439197,517.523681640625,6653697,85,89,100,90,98,87
858,2020-05-27,524.320392091407,528.7868013559064,488.2005310058594,488.2005310058594,9886030,90,91,99,100,0,77
859,2020-05-28,497.3276044929372,518.1061915093823,490.336654204175,516.5526733398438,7896601,86,87,100,96,100,86
860,2020-05-29,510.5326807753518,512.2804035114525,482.5524344861197,482.5689392089844,13024319,81,85,95,94,51,78
861,2020-06-01,491.1134231142233,501.5998191256991,485.4731042775422,492.8611755371094,7120902,74,95,83,97,33,83
862,2020-06-02,497.1334324124741,511.5036838405625,487.2295904610472,498.68695068359375,3586703,74,92,86,96,0,86
863,2020-06-03,503.9301505057085,526.0681105828551,497.1334047378088,521.9900512695312,5088957,77,95,84,100,31,94
864,2020-06-04,523.1552213180735,527.8158351507514,510.32296194592857,514.0281982421875,5199357,80,92,79,94,0,100
865,2020-06-05,524.3204015052676,538.30230258391,520.6307512731852,534.2242431640625,4722030,80,90,79,90,0,77
866,2020-06-08,530.1461945813807,564.3241296011165,522.572689368517,562.3822021484375,6530555,83,94,86,98,31,87
867,2020-06-09,562.3822131416446,567.6642582866997,528.0100728521644,529.3694458007812,5039749,81,99,85,97,62,87
868,2020-06-10,534.4184170231658,546.3942675189813,520.2423121659186,522.9609985351562,3409761,86,95,83,98,100,75
869,2020-06-11,509.9501533757975,516.1642855746105,500.8230707781721,503.7359619140625,3314966,86,92,86,95,0,89
870,2020-06-12,496.162433905181,519.6538994733993,487.6179654869906,510.5326843261719,2660645,83,90,81,87,0,93
871,2020-06-15,503.9301470260095,538.439182150017,477.4228505668206,484.705078125,5092246,87,98,88,93,34,86
872,2020-06-16,510.0594908832893,524.9155925595016,503.1266434343903,509.46527099609375,4878165,88,100,89,97,0,94
873,2020-06-17,510.0594917228209,521.7462796374173,502.33433092840176,507.8805847167969,4121136,83,97,88,98,34,99
874,2020-06-18,502.1362368663368,510.0594910969693,493.4206693025675,498.7688598632813,5018589,85,95,83,93,68,98
875,2020-06-19,499.5611736509635,516.0019322394485,495.1261352347124,503.3247375488281,7016924,81,91,80,93,35,87
876,2020-06-22,500.1553948634683,521.9443427585105,498.9668947065402,512.4364624023438,3240575,89,89,90,93,69,99
877,2020-06-23,506.0978410772776,518.1808153220818,502.8285135260913,509.0690612792969,3029516,86,91,90,97,69,97
878,2020-06-24,503.72088051384753,511.6441043113504,487.97341918945307,487.9734191894531,4522038,87,95,90,97,0,91
879,2020-06-25,487.9734330511111,501.7400812609894,477.4751151283549,494.9062805175781,3379110,85,95,89,96,35,94
880,2020-06-26,502.1362152326396,506.4939988267765,492.9254446762864,496.78802490234375,3312333,83,92,84,91,36,81
881,2020-06-29,493.6187067540673,503.3247108147797,484.5069829994074,492.4302368164063,2973177,91,94,98,98,70,88
882,2020-06-30,489.1618866996873,494.5100770929123,480.347272689118,491.1427001953125,2855093,89,97,100,95,35,86
883,2020-07-01,492.3312014684746,495.79762509346415,481.63479043361775,489.55804443359375,3454528,83,91,95,92,32,68
884,2020-07-02,495.9956789827029,500.7496494281921,490.4494254668544,499.9573059082031,4078018,83,89,93,90,0,100
885,2020-07-03,503.1266161463698,503.91892943620206,483.5165750872836,485.5964050292969,2797380,84,87,82,76,33,77
886,2020-07-06,504.5131851573973,527.2925703049729,504.5131851573973,524.3213500976562,4639698,92,90,99,94,32,91
887,2020-07-07,527.4905924623233,541.7524733444792,515.8038053100829,523.3309326171875,4030632,91,91,94,89,94,84
888,2020-07-08,516.3980897161753,539.5735707719635,509.8613690725203,516.9923095703125,4490002,90,90,96,98,32,89
889,2020-07-09,524.1232621832507,538.7812699372045,523.5289818657476,527.094482421875,4649399,87,90,97,90,32,81
890,2020-07-10,518.3789033425877,541.752477841071,517.1904031842719,538.3850708007812,3022945,84,90,91,86,34,72
891,2020-07-13,547.1007035987134,548.8834236285447,535.534694597061,536.6023559570312,2596979,90,89,92,97,0,93
892,2020-07-14,526.1040938765718,528.2830008835364,519.1712464132689,523.1328735351562,2498729,88,92,100,96,0,83
893,2020-07-15,529.6695033067869,539.3754771010939,521.4303397621566,533.8292236328125,2823216,84,100,95,90,33,77
894,2020-07-16,528.6790889937482,536.2062162493548,523.7785585336777,534.2254028320312,3611693,83,90,90,90,33,89
895,2020-07-17,527.8868226038347,540.1678910619013,526.1041024598273,536.404296875,3312721,85,89,85,89,0,74
896,2020-07-20,538.3850876134907,545.3179348955977,530.0657071447407,542.148681640625,2499027,89,87,93,94,0,77
897,2020-07-21,547.1007440229048,547.1007440229048,530.0657348632812,530.0657348632812,2609278,91,92,95,100,0,92
898,2020-07-22,529.0752803846357,532.6407203864783,519.3693066466166,532.442626953125,2543795,87,92,91,93,0,87
899,2020-07-23,536.6023358361641,538.187022819639,523.9251422165032,526.8963623046875,1496517,90,91,92,92,0,91
900,2020-07-24,521.1520320089402,524.1232521909186,509.4652447164176,513.822998046875,1497186,83,89,87,86,34,74
901,2020-07-27,511.4460671753888,515.0115072766829,505.305533267933,511.8421936035156,1503492,92,88,97,93,0,86
902,2020-07-28,515.0115165780961,542.1486860545638,509.66329587993255,535.81005859375,3831652,88,90,93,94,0,79
903,2020-07-29,534.4234526177997,534.4234526177997,512.4364713538791,521.1520385742188,3558990,87,88,93,96,100,72
904,2020-07-30,523.5289640742905,527.094464509249,502.3342966954889,514.2191772460938,2447290,91,84,93,93,33,87
905,2020-07-31,517.5865414038628,520.5577616425753,505.7016906738281,505.7016906738281,2747479,90,87,84,82,0,63
906,2020-08-03,507.286349294018,519.3693237304688,497.29311859155473,519.3693237304688,3322730,89,95,93,94,51,87
907,2020-08-04,521.9443435212032,525.7078769822841,507.8805559511994,510.8517761230469,4657172,88,93,94,98,0,96
908,2020-08-05,514.2191879933125,522.3405352958882,507.8805607206608,515.2095947265625,2400625,87,95,91,95,24,83
909,2020-08-06,515.01150390625,521.9443510742188,495.20336914062506,495.203369140625,3006713,87,95,95,92,100,71
910,2020-08-07,495.5995297722796,507.2863475127712,489.7561360144414,505.7016906738281,3413898,82,89,85,86,51,65
911,2020-08-10,509.2671505201232,515.0114974401062,495.0052694880839,498.57073974609375,2481680,86,95,97,95,49,73
912,2020-08-11,508.4748518022674,508.4748518022674,492.0340634122471,494.8072204589844,3198732,87,95,97,92,25,62
913,2020-08-12,494.9062587371244,515.117471616463,490.4494284191088,512.040283203125,4446308,82,95,92,88,49,75
914,2020-08-13,510.2575635835608,517.5865371760749,505.10743645526736,505.8997497558594,2068044,87,94,95,93,50,99
915,2020-08-14,506.4940105776365,508.87098075460193,497.5803497454047,506.8901672363281,1507671,80,95,88,84,25,77
916,2020-08-17,499.3631231877191,516.3981323242188,497.3823095776525,516.3981323242188,2764511,86,98,95,96,25,96
917,2020-08-18,517.7846222188202,529.6695028839024,514.2191821991472,529.2733764648438,3992834,84,100,96,93,0,100
918,2020-08-19,524.3213621695791,531.8484293548984,514.2192011421855,517.5865478515625,3163535,82,96,95,91,0,85
919,2020-08-20,510.8517833805069,518.3789108592327,506.89015642842907,516.5961303710938,2802607,81,93,92,95,25,77
920,2020-08-21,516.596122701135,523.1328433447899,507.88055562589074,516.9923095703125,3344704,82,91,90,90,51,71
921,2020-08-24,520.9539794921875,525.6683255564917,508.35500630312833,520.9539794921875,4475098,82,90,97,100,0,91
922,2020-08-25,526.8964053309146,526.8964053309146,504.9093627929688,504.9093627929688,2453826,81,94,95,98,0,84
923,2020-08-26,504.7113056795431,517.1904372649218,500.5515850761446,512.2384033203125,1826366,81,97,94,99,0,77
924,2020-08-27,512.8326086347469,521.1520496050344,510.0594817945281,511.4460754394531,2597078,82,94,100,95,0,96
925,2020-08-28,513.0306806244877,520.953934379306,502.6928268942172,520.16162109375,4265239,74,90,92,87,0,83
926,2020-09-01,515.0115249911147,521.9443724429182,498.7688598632813,498.7688598632813,3897271,87,96,96,90,73,85
927,2020-09-02,500.1554110662954,543.9314017089549,500.1554110662954,542.148681640625,6632203,87,96,100,96,48,90
928,2020-09-03,543.3370961920174,546.7045031813188,534.2254028320312,534.2254028320312,5193326,87,97,94,95,24,77
929,2020-09-04,520.95393889016,541.5543867411377,496.986083984375,496.986083984375,8719643,87,93,87,84,100,67
930,2020-09-07,502.1362141412519,517.7846284486274,499.36308737596,509.0690612792969,7768195,96,89,81,83,0,88
931,2020-09-08,507.6824755181888,514.6153227633826,487.8743707567365,497.97650146484375,5466912,85,97,95,99,0,100
932,2020-09-09,497.18420138041137,503.3247354794186,492.2321675021204,495.7976379394531,3555736,84,95,97,96,48,85
933,2020-09-10,495.9956891277252,514.6609029901447,495.9956891277252,507.0882568359375,3253720,89,99,93,95,48,88
934,2020-09-11,512.8325965624763,516.3980970870798,501.34390258789057,501.3439025878906,2169476,81,95,90,96,49,77
935,2020-09-14,505.7017084638036,506.89017846620834,492.9254670328502,497.1842041015625,4576684,90,95,97,97,0,92
936,2020-09-15,499.16499396137687,501.1458074294776,493.5196634873639,498.3726806640625,4861989,84,100,93,98,0,83
937,2020-09-16,496.98610378887935,499.5611674290695,489.2609430931248,495.9956970214844,7042721,84,98,97,98,24,87
938,2020-09-17,491.0436683984917,499.7592661790008,490.7465584550448,494.2129821777344,2443388,84,92,93,100,24,96
939,2020-09-18,496.788039238867,496.788039238867,469.353759765625,469.353759765625,9002949,83,92,96,89,0,75
940,2020-09-21,463.0151718616638,465.88734549242,431.52024819715,439.1463623046875,7287317,79,93,93,94,23,94
941,2020-09-22,439.9387064525765,440.63197306792046,426.86532478681255,428.4499816894531,4270574,83,97,93,97,23,76
942,2020-09-23,435.4818656837765,455.091907496871,430.82694180878974,434.2933654785156,6210393,81,91,92,99,24,82
943,2020-09-24,427.2614653350503,454.2005409890385,423.9931351543365,448.3571472167969,5749752,86,95,91,99,48,88
944,2020-09-25,448.75330402262017,453.6815508380123,443.00892674345727,450.6350708007813,7465321,80,88,87,91,0,88
945,2020-09-28,456.9736663970864,475.3952379111048,453.7300903500518,471.3345642089844,3549115,83,92,93,93,0,90
946,2020-09-29,470.4431998808668,475.29618684520113,464.8058185187047,469.2546997070313,2823059,83,94,93,91,49,72
947,2020-09-30,462.7180605247493,481.2386492086335,462.7180605247493,471.2355346679688,4126190,79,94,90,90,24,72
948,2020-10-01,473.9096333364422,486.388764522553,463.7084558268588,484.8041076660156,4858205,87,96,95,89,95,87
949,2020-10-02,479.2578227017749,488.2705302172801,477.3760559122292,486.3887634277344,3554388,87,95,89,85,33,76
950,2020-10-05,494.2129805929326,513.6249291978922,491.6379169336575,506.4940185546875,7314451,90,97,100,97,63,84
951,2020-10-06,508.0786730813599,524.7174947297705,498.7688554870155,520.3597412109375,16984788,87,96,94,98,31,84
952,2020-10-07,511.64412083967807,529.6695364126775,508.853161290515,519.9635620117188,3459466,91,98,97,100,0,96
953,2020-10-08,522.9347811202722,539.37550952867,521.9443743378474,536.8004760742188,3614837,88,95,95,92,32,83
954,2020-10-09,535.4138399126451,542.346686839481,528.0848665740525,537.3946533203125,5040797,84,94,89,86,35,76
955,2020-10-12,538.7812566068837,550.2699503987966,535.6119430075057,546.1102905273438,3522056,93,88,92,89,34,87
956,2020-10-13,546.3083516552979,546.3083516552979,535.810064044265,538.5831909179688,4704888,88,95,92,92,0,77
957,2020-10-14,537.7908448150293,557.2027921975622,528.8771844037306,547.8930053710938,7498028,86,98,91,89,67,77
958,2020-10-15,543.5351936984265,547.6949139959162,532.244593404816,544.7236938476562,7424021,87,97,88,88,0,83
959,2020-10-16,550.2699643396712,553.2411845800574,531.6503295898438,531.6503295898438,7421956,85,94,85,82,35,60
960,2020-10-19,536.4042621422858,536.8410711662755,523.1328481965602,532.0465087890625,4644756,87,95,90,93,0,74
961,2020-10-20,526.8964126500706,533.4360957704695,519.7654716671356,525.906005859375,3420622,88,98,92,91,0,84
962,2020-10-21,527.2925802238362,528.6791134102214,513.0306987805853,520.755859375,4288628,88,95,87,88,33,82
963,2020-10-22,516.9923499607228,531.8484519710884,513.6249426585197,524.123291015625,2746038,87,94,90,90,34,79
964,2020-10-23,524.7174907621417,538.5831854392443,519.6070184647045,535.81005859375,2739095,87,93,81,82,70,84
965,2020-10-26,529.0753273840838,538.5832085333652,519.369352783852,520.9539794921875,7126107,86,94,86,90,100,72
966,2020-10-27,519.369340177581,522.5385935173271,495.20339053940495,497.1842041015625,3419378,84,93,89,84,0,100
967,2020-10-28,488.3695872123311,492.529277535975,477.4751126780762,482.82330322265625,11747689,81,91,87,85,100,77
968,2020-10-29,480.7434359797092,491.6379103560408,478.1683723548858,479.35687255859375,2980285,82,100,90,85,0,96
969,2020-10-30,473.7115259896867,483.6314612990197,473.7115259896867,477.8712463378906,2872283,79,96,82,82,0,85
970,2020-11-02,474.8009784598892,493.3215963283731,461.6285810923379,490.15228271484375,6725100,94,82,100,99,0,81
971,2020-11-03,499.3630941377836,515.476970812516,495.9956870167121,510.257568359375,4307412,87,88,93,95,0,73
972,2020-11-04,504.5131821957818,523.5289732760918,501.14580535888666,522.9347534179688,3149154,71,78,74,76,41,64
973,2020-11-05,528.679122220076,535.2158431778395,520.5577746087146,529.471435546875,2621777,80,83,87,84,0,73
974,2020-11-06,528.8772036745552,536.602364222572,524.9155766807384,536.2062377929688,4546445,80,81,84,78,0,80
975,2020-11-09,545.7141279030732,611.6751943191273,535.2158403664602,605.9308471679688,13096543,92,93,95,95,47,81
976,2020-11-10,601.5730698360328,611.0809502302662,588.3015955215204,602.5634765625,5265559,86,91,98,91,94,91
977,2020-11-11,596.2248406596317,618.608008172318,596.2248406596317,615.2406616210938,4491390,93,94,95,93,0,87
978,2020-11-12,606.5251219964575,620.3908165905667,598.4037745014102,603.15771484375,5258445,94,96,94,91,48,83
979,2020-11-13,597.2152523834159,615.042573350085,592.6455022349095,613.4579467773438,4224151,91,91,89,89,100,84
980,2020-11-16,619.4003995720404,632.3984603949452,617.1204813214501,628.115966796875,4055713,92,97,100,93,95,82
981,2020-11-17,622.9658371021733,649.5087255437867,621.7773369287456,648.1221923828125,4577287,89,91,100,100,0,74
982,2020-11-18,645.5470792074708,663.7705867869417,641.1893259686431,659.8089599609375,5167680,88,93,100,96,0,82
983,2020-11-19,646.3394514566982,650.8953589920746,637.8219771834803,646.1414184570312,5140898,87,92,95,93,48,100
984,2020-11-20,643.566273417451,654.6588407515791,632.6717995168952,642.5758666992188,7200643,88,88,87,86,0,69
985,2020-11-23,644.1605537181678,653.2722471662023,641.9816468481308,642.5758666992188,4399010,88,90,92,95,97,81
