,Date,Open,High,Low,Close,Volume,takeaway,Just Eat,food,SkipTheDishes,delivery,restaurants
877,2020-07-07,9008.0,9008.0,8636.0,8698.0,143605,52,54,77,53,78,69
878,2020-07-08,8632.0,8668.0,8530.0,8530.0,176028,51,53,80,16,80,65
879,2020-07-09,8626.0,8626.0,8448.0,8488.0,300573,56,52,76,94,85,66
880,2020-07-10,8462.0,8520.0,8382.0,8404.0,58783,66,80,81,75,84,78
881,2020-07-13,8470.0,8518.0,8357.2099609375,8494.0,90857,47,47,77,32,79,68
882,2020-07-14,8362.0,8454.0,8256.0,8354.0,236409,55,50,78,56,79,68
883,2020-07-15,8394.0,8514.0,8356.0,8384.0,139886,50,56,78,56,77,64
884,2020-07-16,8350.0,8382.0,8186.0,8186.0,149520,46,55,79,24,83,66
885,2020-07-17,8312.0,8448.0,8264.0,8404.0,759939,67,80,82,67,86,77
886,2020-07-20,8412.0,8476.0,8348.0,8390.0,109035,46,51,76,48,74,67
887,2020-07-21,8520.0,8600.0,8422.0,8442.0,179470,54,49,81,33,78,68
888,2020-07-22,8444.0,8528.0,8410.0,8464.0,130040,49,55,78,48,77,64
889,2020-07-23,8556.0,8584.0,8396.0,8420.0,94184,59,54,84,24,82,71
890,2020-07-24,8224.0,8286.0,8062.0,8166.0,232976,75,70,92,100,83,81
891,2020-07-27,8250.0,8358.0,8244.0,8310.0,134852,48,52,81,48,77,73
892,2020-07-28,8388.0,8534.0,8356.0,8382.0,194906,54,51,79,32,77,67
893,2020-07-29,8366.0,8516.0,8348.0,8410.0,105349,47,53,80,81,76,70
894,2020-07-30,8392.0,8402.0,8132.0,8214.0,75316,54,53,78,57,81,73
895,2020-07-31,8260.0,8352.0,8206.0,8250.0,250195,71,89,85,35,83,83
896,2020-08-03,8446.0,8636.0,8326.0,8576.0,157283,69,56,90,25,76,75
897,2020-08-04,8604.0,8670.1748046875,8454.0,8514.0,64262,67,60,87,40,75,69
898,2020-08-05,8656.0,8663.37890625,8536.0,8658.0,76470,57,54,84,40,72,67
899,2020-08-06,8606.0,8720.0,8586.0,8720.0,117587,61,56,86,57,76,69
900,2020-08-07,8676.0,8862.0,8628.0,8802.0,290139,75,79,90,17,81,74
901,2020-08-10,8824.0,8824.0,8590.169921875,8628.0,306433,58,52,87,73,71,74
902,2020-08-11,8510.0,8759.880859375,8510.0,8678.0,304891,66,54,86,89,75,67
903,2020-08-12,8752.0,9256.0,8700.990234375,8998.0,445308,53,51,83,40,70,69
904,2020-08-13,8966.0,9259.1923828125,8966.0,9122.0,148595,59,56,90,25,81,67
905,2020-08-14,9134.0,9288.0,8920.0,8938.0,170296,67,72,89,100,76,75
906,2020-08-17,8978.0,9050.0,8906.0,9036.0,64419,55,49,89,16,72,71
907,2020-08-18,8952.0,9176.0,8952.0,9062.0,51122,58,45,86,56,71,69
908,2020-08-19,9104.0,9126.0,8944.0,9024.0,73375,50,53,85,32,70,69
909,2020-08-20,8988.0,9038.0,8848.0,8876.0,122562,58,62,87,58,77,69
910,2020-08-21,8850.0,8962.0,8844.0,8890.0,134353,70,78,89,67,78,77
911,2020-08-24,8944.0,9072.0,8808.0,8810.0,118832,53,54,84,32,66,67
912,2020-08-25,8836.0,8836.0,8620.0,8684.0,185188,60,56,86,63,69,69
913,2020-08-26,8680.0,8736.0,8620.4599609375,8730.0,121142,57,53,88,32,67,66
914,2020-08-27,8692.0,8742.0,8530.0,8580.0,353902,62,62,87,8,75,66
915,2020-08-28,8580.0,8582.0,8356.0,8414.0,73880,76,88,87,17,75,73
916,2020-09-01,8326.0,8458.0,8280.0,8376.0,110715,64,50,86,61,71,60
917,2020-09-02,8558.0,8566.0,8324.0,8342.0,330108,51,47,90,68,72,62
918,2020-09-03,8374.0,8392.0,8116.0,8130.0,595467,57,46,89,68,76,63
919,2020-09-04,8072.0,8188.0,7840.0,7888.0,666792,72,78,93,39,81,77
920,2020-09-07,7972.0,8262.0,7968.0,8254.0,90843,52,45,94,70,74,80
921,2020-09-08,8248.0,8258.0,8058.0,8258.0,317679,55,48,87,30,70,56
922,2020-09-09,8280.0,8398.0,8260.0,8298.0,276725,52,49,87,30,69,57
923,2020-09-10,8326.0,8387.384765625,8204.0,8384.0,180899,55,46,90,22,78,60
924,2020-09-11,8344.0,8426.9501953125,8324.0,8332.0,127151,68,73,94,100,71,69
925,2020-09-14,8374.0,8410.0,8301.3623046875,8368.0,135436,49,45,86,52,68,57
926,2020-09-15,8206.0,8614.0,8206.0,8422.0,513163,50,45,90,37,69,57
927,2020-09-16,8624.0,8624.0,8242.0,8248.0,109891,54,47,88,76,70,57
928,2020-09-17,8178.0,8350.0,8078.0,8350.0,739961,49,50,89,30,74,57
929,2020-09-18,8520.0,8520.0,8252.0,8428.0,368802,74,71,92,39,71,71
930,2020-09-21,8350.0,8656.974609375,8350.0,8544.0,333324,49,44,86,59,66,54
931,2020-09-22,8590.0,8917.400390625,8588.0,8728.0,482500,66,42,84,22,69,53
932,2020-09-23,8844.0,8868.7578125,8712.0,8750.0,454776,52,48,90,44,73,56
933,2020-09-24,8628.0,8718.0,8568.0,8668.0,445450,56,47,87,45,74,61
934,2020-09-25,8658.0,8694.0,8598.8203125,8600.0,397758,73,84,93,56,82,71
935,2020-09-28,8850.0,8874.0,8634.0,8634.0,234341,59,43,85,31,72,56
936,2020-09-29,8700.0,8794.0,8630.0,8750.0,495062,65,47,84,61,74,54
937,2020-09-30,8764.0,8772.0,8652.0,8692.0,385679,58,49,83,30,71,56
938,2020-10-01,8668.0,8766.0,8528.0,8750.0,486588,63,51,90,37,81,64
939,2020-10-02,8768.0,8822.0,8616.0,8758.0,165150,80,80,89,69,81,80
940,2020-10-05,8770.0,8828.0,8618.0,8732.0,543712,52,39,86,29,71,60
941,2020-10-06,8740.0,8826.0,8682.0,8690.0,474856,54,38,87,0,74,58
942,2020-10-07,8608.0,8778.0,8592.0,8704.0,355885,59,43,89,59,72,61
943,2020-10-08,8728.0,8766.0,8626.0,8692.0,365020,60,49,87,44,78,65
944,2020-10-09,8732.0,8814.0,8586.8203125,8798.0,242442,67,72,92,32,80,74
945,2020-10-12,8924.0,8924.0,8708.0,8890.0,209501,42,44,88,39,76,61
946,2020-10-13,8882.0,9032.0,8830.0,8842.0,255719,52,44,86,31,73,58
947,2020-10-14,9146.0,9410.0,9126.9677734375,9404.0,307565,47,50,86,100,72,60
948,2020-10-15,9424.0,9600.0,9360.0,9598.0,212047,55,53,87,23,77,64
949,2020-10-16,9820.0,10050.0,9810.71484375,9980.0,452008,74,74,95,24,81,73
950,2020-10-19,10020.0,10020.0,9790.0,9918.0,306930,50,46,82,38,74,55
951,2020-10-20,9892.0,9892.0,9728.0,9750.0,219829,52,40,83,54,75,54
952,2020-10-21,9772.0,9772.0,9384.0,9390.0,792663,49,47,86,38,72,56
953,2020-10-22,9334.0,9408.0,9172.0,9324.0,233672,53,51,87,31,77,59
954,2020-10-23,9306.0,9332.0,9162.0,9174.0,170006,69,76,89,65,85,74
955,2020-10-26,9100.0,9315.3095703125,8948.0,8972.0,170223,47,49,83,38,75,55
956,2020-10-27,8944.0,9054.0,8880.0,9004.0,126073,52,54,83,15,75,53
957,2020-10-28,8868.0,9078.0,8800.0,8800.0,958905,51,52,83,23,74,54
958,2020-10-29,8850.0,8966.0,8788.2548828125,8800.0,474102,61,57,87,47,78,60
959,2020-10-30,8808.0,8902.0,8548.0,8568.0,367631,75,80,88,40,81,66
960,2020-11-02,8646.0,8902.0,8610.650390625,8762.0,201080,45,50,86,58,73,69
961,2020-11-03,8720.0,8768.0,8593.314453125,8636.0,202378,54,48,82,21,69,62
962,2020-11-04,8700.0,9048.3427734375,8700.0,9006.0,299926,40,43,68,6,58,53
963,2020-11-05,9086.0,9392.0,9078.0,9290.0,228503,51,46,75,19,67,62
964,2020-11-06,9206.0,9234.25,9038.0,9216.0,168650,61,77,81,34,70,74
965,2020-11-09,9272.0,9322.0,8218.0,8392.0,606421,41,41,83,35,69,63
966,2020-11-10,8326.0,8368.0,7946.615234375,8110.0,533902,53,46,81,42,73,65
967,2020-11-11,8082.0,8444.0,8006.0,8414.0,406332,46,49,85,42,76,73
968,2020-11-12,8634.0,8634.0,8365.689453125,8408.0,119011,52,52,82,71,80,69
969,2020-11-13,8422.0,8570.0,8368.0,8414.0,199963,73,80,88,59,86,79
970,2020-11-16,8502.0,8502.0,8086.0,8134.0,754702,42,43,84,42,71,61
971,2020-11-17,8218.0,8264.0,8100.0,8152.0,313517,45,44,86,21,74,60
972,2020-11-18,8188.0,8266.0,8030.0,8030.0,192376,46,49,83,14,72,61
973,2020-11-19,8020.0,8216.0,7992.0,8052.0,515304,50,48,87,100,79,64
974,2020-11-20,8070.0,8118.0,8038.0,8070.0,201034,68,87,85,58,82,75
975,2020-11-23,8028.0,8088.0,7798.0,7798.0,150077,38,46,89,86,71,63
976,2020-11-24,7794.0,7850.0,7658.0,7680.0,617330,50,42,87,28,74,61
977,2020-11-25,7642.0,7806.0,7642.0,7758.0,182308,42,48,89,56,72,66
978,2020-11-26,7870.0,7886.0,7760.0,7820.0,174740,48,53,99,71,72,80
979,2020-11-27,7914.0,7920.0,7742.0,7920.0,515744,66,80,81,42,73,68
980,2020-11-30,7862.0,8116.0,7862.0,7960.0,334930,40,43,82,41,72,60
981,2020-12-01,7920.0,8112.0,7888.0,8030.0,168534,39,44,73,80,70,42
982,2020-12-02,7988.0,8116.0,7988.0,8030.0,308085,42,51,76,44,69,41
983,2020-12-03,7950.0,8076.0,7776.0,7790.0,342455,39,52,78,27,75,44
984,2020-12-04,7820.0,7832.0,7654.0,7696.0,352593,54,80,81,82,76,49
985,2020-12-07,7744.0,7860.0,7640.0,7644.0,267443,36,44,72,44,70,44
986,2020-12-08,7610.0,7666.0,7514.0,7532.0,227576,45,49,75,52,67,41
987,2020-12-09,7612.0,8084.0,7546.0,8084.0,247084,38,47,78,53,70,42
988,2020-12-10,8078.0,8185.52001953125,7844.0,7844.0,345631,46,52,76,9,75,46
989,2020-12-11,7904.0,8022.0,7904.0,7926.0,314399,52,78,79,55,75,55
990,2020-12-14,7942.0,7986.0,7854.0,7948.0,221279,35,42,76,45,71,46
991,2020-12-15,7972.0,8060.06494140625,7743.9599609375,7860.0,380237,38,43,79,63,73,43
992,2020-12-16,7882.0,7914.0,7718.0,7758.0,428543,39,50,77,45,77,43
993,2020-12-17,7868.0,7868.0,7704.0,7810.0,112227,49,53,77,45,78,47
994,2020-12-18,7930.0,8090.0,7828.0,7970.0,260981,62,83,80,19,84,55
995,2020-12-21,8128.0,8272.7001953125,7828.0,8120.0,409030,43,53,79,47,83,47
996,2020-12-22,8058.0,8242.0,8002.9599609375,8194.0,312584,45,54,81,38,83,48
997,2020-12-23,8178.0,8188.0,7964.0,8000.0,116011,54,60,79,87,82,47
998,2020-12-24,8046.0,8076.34423828125,8008.0,8054.0,26441,54,79,88,42,84,56
999,2020-12-29,8414.0,8422.0,8214.0,8214.0,151162,59,67,80,57,77,55
1000,2020-12-30,8224.0,8298.0,8166.0,8272.0,97408,72,69,82,87,73,55
1001,2020-12-31,8122.0,8316.48046875,8122.0,8260.0,61075,100,100,96,51,83,65
1002,2021-01-04,8346.0,8498.0,8100.02001953125,8488.0,316702,61,44,78,33,81,51
1003,2021-01-05,8426.0,8736.0,8400.0,8734.0,242107,62,42,79,57,84,50
1004,2021-01-06,8744.0,8756.0,8488.0,8580.0,718194,48,44,77,65,81,49
1005,2021-01-07,8622.0,8714.0,8506.0,8688.0,503210,50,44,77,24,83,52
1006,2021-01-08,8732.0,9042.0,8640.0,8992.0,401424,78,67,82,66,87,63
1007,2021-01-11,9200.0,9204.0,8964.0,9038.0,442316,44,36,74,23,77,50
1008,2021-01-12,9026.0,9158.0,8885.3349609375,9070.0,258662,42,43,80,32,83,50
1009,2021-01-13,9050.0,9050.0,8464.0,8676.0,658919,56,44,81,8,82,54
1010,2021-01-14,8706.0,8706.0,8272.0,8280.0,457784,54,45,81,42,87,57
1011,2021-01-15,8240.0,8240.0,7814.0,7872.0,436158,80,76,81,42,89,66
1012,2021-01-18,8058.0,8058.0,7798.0,7814.0,235002,47,41,80,41,83,57
1013,2021-01-19,7840.0,7890.0,7724.0,7856.0,274908,44,40,77,24,81,49
1014,2021-01-20,7912.0,8018.0,7830.0,8010.0,384454,48,43,74,39,77,47
1015,2021-01-21,8100.0,8444.0,8026.0,8400.0,554678,51,44,79,65,79,55
1016,2021-01-22,8400.0,8588.0,8332.0,8550.0,208326,76,74,83,42,90,67
1017,2021-01-25,8594.0,8604.0,8394.0,8422.0,277705,49,43,77,40,78,53
1018,2021-01-26,8452.0,8480.0,8120.0,8120.0,410827,43,39,77,32,84,53
1019,2021-01-27,8164.0,8164.0,7720.0,7930.0,820697,46,40,79,48,81,51
1020,2021-01-28,7764.0,8136.0,7722.0,8050.0,1062462,48,52,78,8,83,53
1021,2021-01-29,8134.0,8502.0,8050.0,8372.0,341175,82,71,82,100,87,65
1022,2021-02-01,8276.0,8498.0,8276.0,8414.0,218764,28,43,80,33,73,43
1023,2021-02-02,8444.0,8444.0,8122.0,8134.0,1499160,31,48,84,88,73,41
1024,2021-02-03,8200.0,8226.0,8098.0,8194.0,1307648,26,45,84,55,71,43
1025,2021-02-04,8076.0,8270.0,7876.0,7930.0,698149,32,52,87,22,75,46
1026,2021-02-05,8006.0,8082.0,7880.0,7950.0,461487,45,80,92,91,76,54
1027,2021-02-08,7930.0,7990.0,7816.0,7904.0,169476,29,44,80,0,73,42
1028,2021-02-09,7886.0,7938.130859375,7756.0,7766.0,524669,29,52,83,11,78,46
1029,2021-02-10,7794.0,7828.0,7562.0,7620.0,303119,33,46,84,66,81,49
1030,2021-02-11,7606.0,7918.0,7606.0,7736.0,229029,35,51,85,55,81,52
1031,2021-02-12,7686.0,7978.0,7624.0,7930.0,353357,48,80,90,35,90,65
1032,2021-02-15,7980.0,7996.0,7818.0,7838.0,120318,30,43,86,90,78,59
1033,2021-02-16,7864.0,7866.0,7734.0,7742.0,250302,25,49,83,77,73,46
1034,2021-02-17,7708.0,7766.0,7562.0,7562.0,194261,29,46,85,33,73,46
1035,2021-02-18,7694.0,7694.0,7468.0,7540.0,198069,32,52,85,33,74,47
1036,2021-02-19,7562.0,7682.0,7490.0,7508.0,274918,48,78,90,57,73,58
1037,2021-02-22,7462.0,7462.0,7164.0,7166.0,249036,26,40,83,42,64,46
1038,2021-02-23,7194.0,7242.0,6834.0,7032.0,370186,28,45,84,44,65,47
1039,2021-02-24,6926.0,7138.0,6840.0,6956.0,657652,31,44,84,32,67,48
1040,2021-02-25,6980.0,7082.0,6938.0,7046.0,113836,30,48,85,88,66,49
1041,2021-02-26,6924.0,7018.0,6790.0,6914.0,382372,47,81,87,68,70,60
1042,2021-03-01,7026.0,7124.0,6922.0,6946.0,349615,33,49,80,60,75,48
1043,2021-03-02,6942.0,7094.0,6912.0,6912.0,322761,38,54,80,83,75,47
1044,2021-03-03,6994.0,7048.0,6706.0,6770.0,266122,38,50,80,60,85,51
1045,2021-03-04,6676.0,6728.0,6520.0,6562.0,504791,45,55,82,96,83,54
1046,2021-03-05,6466.0,6570.36083984375,6360.0,6382.0,326473,62,81,82,12,81,68
1047,2021-03-08,6386.0,6708.0,6326.0,6682.0,286639,44,48,80,84,80,50
1048,2021-03-09,6676.0,6888.0,6588.0,6844.0,323638,35,52,80,24,75,52
1049,2021-03-10,7144.0,7286.0,6684.0,7262.0,767935,37,51,79,23,81,50
1050,2021-03-11,7288.0,7489.2001953125,7278.0,7446.0,490546,39,58,80,74,86,54
1051,2021-03-12,7382.0,7506.0,7324.0,7324.0,305066,57,79,84,63,87,68
1052,2021-03-15,7398.0,7442.0,7256.0,7340.0,122614,34,39,77,68,77,54
1053,2021-03-16,7400.0,7400.0,7182.0,7182.0,213339,36,43,83,41,82,58
1054,2021-03-17,7144.0,7182.78515625,6974.0,6992.0,376484,38,46,83,35,83,56
1055,2021-03-18,7022.0,7108.0,6872.0,6876.0,229210,40,50,83,12,86,62
1056,2021-03-19,6842.0,6892.0,6722.0,6864.0,416708,54,76,85,74,88,75
1057,2021-03-22,6876.0,6926.0,6798.0,6910.0,183165,37,44,79,60,80,57
1058,2021-03-23,6814.0,6990.0,6790.0,6862.0,269923,37,44,80,24,77,54
1059,2021-03-24,6842.0,6848.0,6660.0,6660.0,314142,37,50,82,48,85,56
1060,2021-03-25,6684.0,6710.39990234375,6522.0,6694.0,251758,38,53,84,61,83,58
1061,2021-03-26,6738.0,6812.0,6694.0,6772.0,172736,63,98,86,100,90,75
1062,2021-03-29,6778.0,6818.0,6616.0,6672.0,207920,39,47,84,74,83,61
1063,2021-03-30,6650.0,6681.2001953125,6606.0,6636.0,269274,37,48,86,37,90,59
1064,2021-03-31,6600.0,6722.81005859375,6422.0,6688.0,364296,43,63,87,50,94,62
1065,2021-04-01,6706.0,6911.0,6624.0,6893.0,211279,65,73,89,23,94,69
1066,2021-04-06,6875.0,6895.0,6760.0,6820.0,154207,43,54,82,31,80,60
1067,2021-04-07,6846.0,7203.0,6824.0,7165.0,529619,50,50,84,31,79,63
1068,2021-04-08,7239.0,7288.5830078125,7164.0,7202.0,304129,50,50,85,85,87,65
1069,2021-04-09,7221.0,7250.0,7131.0,7225.0,142626,68,83,87,64,84,77
1070,2021-04-12,7255.0,7380.0,7131.0,7354.0,258320,46,45,83,32,79,63
1071,2021-04-13,7331.0,7859.0,7316.39990234375,7855.0,383598,47,52,84,32,73,60
1072,2021-04-14,7876.0,7984.0,7732.0,7904.0,374455,44,47,81,42,81,60
1073,2021-04-15,7885.0,8016.0,7853.0,7974.0,182519,48,54,86,21,79,63
1074,2021-04-16,8057.0,8097.0,7832.0,7883.0,309286,67,77,94,100,84,75
1075,2021-04-19,7711.0,8087.0,7711.0,7973.0,393380,39,47,85,32,79,60
1076,2021-04-20,7977.0,7999.0,7817.7998046875,7930.0,194542,40,46,82,42,75,58
1077,2021-04-21,7802.0,7802.0,7517.0,7716.0,701888,40,44,86,53,82,73
1078,2021-04-22,7729.0,7865.0,7676.0,7857.0,304898,45,49,83,53,81,62
1079,2021-04-23,7886.0,7999.14013671875,7776.0,7975.0,225310,59,78,88,11,86,75
1080,2021-04-26,7913.0,8008.0,7818.0,7818.0,360231,40,40,84,42,79,59
1081,2021-04-27,7786.0,7871.0,7666.0,7718.0,314656,47,50,86,53,76,62
1082,2021-04-28,7657.0,7764.0,7600.0,7600.0,249362,41,47,84,42,84,60
1083,2021-04-29,7560.0,7716.0,7438.60009765625,7463.0,212398,49,53,85,74,82,65
1084,2021-04-30,7343.0,7633.0,7333.31787109375,7495.0,472443,71,93,91,33,88,79
1085,2021-05-04,7453.0,7474.0,7256.0,7270.0,615273,45,48,81,63,78,56
1086,2021-05-05,7125.0,7200.0,7073.81005859375,7181.0,249335,49,43,85,11,81,60
1087,2021-05-06,7121.0,7196.0,7065.0,7101.0,282550,55,52,82,32,88,63
1088,2021-05-07,7201.0,7234.0,6983.60791015625,7111.0,269565,76,72,90,68,89,71
1089,2021-05-10,7023.0,7072.0,6836.0,6874.0,245156,47,39,80,22,73,59
1090,2021-05-11,6790.0,6903.0,6727.0,6814.0,382409,47,47,78,42,69,56
1091,2021-05-12,6668.0,6804.0,6241.0,6247.0,645442,50,45,78,32,71,56
1092,2021-05-13,6209.0,6297.546875,5964.0,6231.0,506569,49,55,82,89,75,62
1093,2021-05-14,6273.0,6285.0,6116.0,6227.0,340699,78,78,86,58,72,72
1094,2021-05-17,6251.0,6350.0,6143.0,6159.0,415709,41,44,82,32,69,61
1095,2021-05-18,6146.0,6311.0,6020.0,6265.0,867825,38,42,83,32,68,61
1096,2021-05-19,6265.0,6265.0,6064.0,6150.0,372101,45,45,80,74,71,61
1097,2021-05-20,6220.0,6353.0,6135.0,6306.0,439888,46,52,81,65,74,62
1098,2021-05-21,6347.0,6398.0,6189.92578125,6190.0,309872,75,77,87,100,73,76
1099,2021-05-24,6253.0,6253.0,6125.0,6191.0,309690,47,45,84,44,67,68
1100,2021-05-25,6241.0,6479.0,6218.0,6471.0,375081,44,47,81,33,69,65
1101,2021-05-26,6490.0,6520.0,6440.0,6473.0,228391,51,46,84,22,71,63
1102,2021-05-27,6394.0,6419.0,6289.0,6388.0,488394,47,51,84,22,70,63
1103,2021-05-28,6529.0,6529.0,6364.0,6371.0,275826,73,81,90,80,77,80
1104,2021-06-01,6350.0,6532.18994140625,6350.0,6378.0,238931,56,60,81,37,91,58
1105,2021-06-02,6380.0,6426.3798828125,6227.0,6284.0,411286,58,58,80,37,97,60
1106,2021-06-03,6372.0,6372.0,6227.0,6285.0,191413,58,57,83,38,90,61
1107,2021-06-04,6235.0,6437.0,6235.0,6411.0,332844,69,84,86,52,91,74
1108,2021-06-07,6431.0,6431.0,6312.0,6387.0,458382,43,53,83,12,87,59
1109,2021-06-08,6477.0,6670.0,6398.0,6579.0,518308,46,47,81,37,85,61
1110,2021-06-09,6567.0,6827.0,6567.0,6696.0,633657,43,52,83,62,84,62
1111,2021-06-10,6661.0,6754.0,6545.0,6625.0,2833167,61,54,83,38,97,68
1112,2021-06-11,6563.0,6563.0,6421.0,6491.0,2018308,74,86,87,64,90,76
1113,2021-06-14,6555.0,6631.0,6318.0,6361.0,9289797,51,59,82,49,85,66
1114,2021-06-15,6489.0,6593.0,6373.0,6463.0,831717,48,54,83,49,85,66
1115,2021-06-16,6534.0,6578.0,6413.0,6526.0,587000,54,58,84,50,90,66
1116,2021-06-17,6472.0,6490.0,6284.0,6490.0,1420846,49,58,85,75,86,68
1117,2021-06-18,6484.0,6524.0,6393.0,6436.0,2137578,76,85,89,92,94,77
1118,2021-06-21,6461.0,6463.0,6366.0,6449.0,820330,52,54,82,13,84,67
1119,2021-06-22,6370.0,6494.0,6233.0,6481.0,1176731,49,57,82,13,83,65
1120,2021-06-23,6497.0,6516.0,6389.0,6402.0,1217700,47,57,82,62,83,64
1121,2021-06-24,6435.0,6573.0,6326.0,6573.0,1668780,55,65,84,26,96,71
1122,2021-06-25,6576.0,6669.0,6550.0,6586.0,1249583,70,85,87,39,89,84
1123,2021-06-28,6584.0,6629.0,6509.0,6618.0,1616588,52,57,85,76,86,72
1124,2021-06-29,6674.0,6880.0,6669.0,6875.0,2052605,53,70,84,75,87,67
