,Date,Open,High,Low,Close,Volume,government,aircraft,Airbus,defence,BAE Systems,aerospace
982,2020-11-18,482.1367057799366,485.5416259765625,464.7229769977595,485.5416259765625,27155043,90,74,77,82,71,87
983,2020-11-19,485.5416383637491,498.6748726258145,483.790518690538,494.0052795410156,11777463,89,68,54,99,78,65
984,2020-11-20,494.199863309366,517.3533095968654,491.2813601795863,506.8467102050781,13069076,87,62,55,88,54,75
985,2020-11-23,511.9054465308356,515.9913626737439,509.376041596132,509.9597778320313,7036459,86,78,52,100,91,67
986,2020-11-24,515.2130587750476,516.3804718948611,507.8195413113913,512.2945556640625,7334732,92,79,62,83,75,83
987,2020-11-25,515.0185195897905,517.5274393836437,496.9237653715337,502.5661926269531,7444671,81,61,52,90,46,73
988,2020-11-26,503.7336069301506,509.2281852311378,489.7247984398953,496.7292175292969,4644158,85,60,54,85,36,54
989,2020-11-27,492.448750940206,496.1455095279362,484.0823697437901,490.5030822753906,15004327,69,100,53,71,40,53
990,2020-11-30,493.2270051865351,501.39883730732765,489.33566786750913,490.3085021972656,21458880,91,72,54,85,69,82
991,2020-12-01,488.3628295427889,499.0640070825712,483.1387139848992,495.36724853515625,6132832,96,81,91,95,30,88
992,2020-12-02,497.5074732311493,504.5118626335384,496.9237666921466,502.7607727050781,11367074,90,79,79,94,72,80
993,2020-12-03,503.5390114802519,518.7152622332566,503.5390114802519,516.9641723632812,5807380,92,83,100,92,70,88
994,2020-12-04,518.9098513943824,520.4663625596105,506.4575245641775,507.4303588867188,6074306,88,79,86,94,75,90
995,2020-12-07,510.34886729017865,516.3804520295976,502.56619262695307,502.5661926269531,6469922,91,100,81,95,79,85
996,2020-12-08,501.9825276148976,506.45754190093584,496.5346492844681,498.8694458007813,7299638,100,91,83,100,57,74
997,2020-12-09,499.06400810059887,508.4031938580762,497.1183394530332,501.3988342285156,6644050,94,87,86,84,100,99
998,2020-12-10,503.9281888928197,507.504352633016,494.5889732767876,497.31292724609375,6287477,94,92,75,80,61,79
999,2020-12-11,496.1455321713621,496.1455321713621,484.7633580873053,488.9465637207031,9764961,94,80,77,94,45,59
1000,2020-12-14,489.33566786750913,500.2314242362008,487.7791270021893,490.3085021972656,12926474,92,90,86,78,39,82
1001,2020-12-15,488.7519818144068,499.25861082921375,483.6932609008024,488.3628540039063,5871884,93,84,72,76,66,100
1002,2020-12-16,491.0867577856517,498.2857555766879,487.1604176689335,490.3085021972656,15748857,95,84,71,76,48,81
1003,2020-12-17,491.8650527294765,493.8107214272288,479.3154955666842,480.3855895996094,10404344,96,91,83,75,70,91
1004,2020-12-18,483.2068255476906,487.3900013082505,477.1752408017901,478.8290710449219,15342808,92,82,80,80,60,76
1005,2020-12-21,471.7273833400784,487.39002274318807,464.4311255145816,477.0779724121094,8255222,92,73,95,76,37,71
1006,2020-12-22,477.6616679467746,481.74758411012976,467.44690722693525,480.7747497558594,7799450,83,89,96,70,51,81
1007,2020-12-23,479.5100516986199,487.5845947265625,477.5643829721588,487.5845947265625,4956977,79,76,80,82,47,68
1008,2020-12-24,489.1410891261388,494.0052607749212,486.1253264547319,490.3085021972656,1507915,63,79,72,70,36,63
1009,2020-12-29,500.81509730921954,502.7607659540705,487.83556125510586,489.5302429199219,4590290,71,83,80,71,69,71
1010,2020-12-30,487.7791328525216,492.643304559644,479.6073303222657,479.6073303222656,3913273,91,86,70,72,38,62
1011,2020-12-31,472.8947883807119,481.358429500424,468.0306165802284,475.52142333984375,2550910,67,83,61,66,41,60
1012,2021-01-04,482.5258377118551,495.75639081263176,479.1209174860658,480.4828796386719,6092231,100,75,85,87,51,96
1013,2021-01-05,479.80191720096855,487.7791411227735,478.4399253490434,487.1954345703125,4389098,93,84,71,86,61,100
1014,2021-01-06,496.34009199463713,497.50747538915846,475.9105708607611,491.2813415527344,9058315,93,86,78,84,20,63
1015,2021-01-07,494.0052674518029,496.41012891049263,483.0122512523942,485.7361755371094,6737773,92,80,77,83,69,78
1016,2021-01-08,489.919388080513,492.05960585259874,476.29970708369166,487.0008850097656,11313346,87,75,78,88,86,78
1017,2021-01-11,486.6117664671194,488.5574352179858,476.8834227127872,482.91497802734375,10655263,96,92,78,85,59,82
1018,2021-01-12,484.1796693250281,486.222597715327,474.74316422625895,480.6774597167969,10919459,94,82,76,92,100,84
1019,2021-01-13,482.3312582973616,483.9850885658704,477.85624404337005,480.3855895996094,8745157,91,96,90,84,81,80
1020,2021-01-14,482.2340075383461,488.16827342548135,476.8834185205004,487.9737243652344,7240858,88,91,89,86,62,98
1021,2021-01-15,484.1796768606432,485.4443496637063,474.0621756819433,482.13671875,8375200,86,85,94,79,31,63
1022,2021-01-18,481.7475832765464,482.6231282561651,472.2137888080639,474.7431640625,3624482,76,88,71,99,65,72
1023,2021-01-19,476.4942425904309,481.5529929779415,472.60290527343744,472.6029052734375,5904832,86,90,71,84,85,89
1024,2021-01-20,473.5757374183885,480.580156432089,470.0735576000858,478.05078125,6044692,87,94,76,83,88,93
1025,2021-01-21,479.8019041179066,482.81766679438334,466.8631896972656,466.8631896972656,5540299,88,94,84,90,80,87
1026,2021-01-22,467.6414712755432,469.97626771470135,462.9718487086793,466.0849304199219,12699880,86,80,79,89,63,64
1027,2021-01-25,466.9604972240792,468.9061659625129,453.6326544903891,458.3995666503906,5979913,83,97,100,100,84,96
1028,2021-01-26,458.691399418225,463.4582818307789,454.31364481084,457.3294372558594,14478094,84,100,100,89,70,85
1029,2021-01-27,456.7457319902097,467.8360377557767,454.1190673429616,463.5555725097656,7763191,90,95,83,97,55,82
1030,2021-01-28,457.1348671375535,464.7229930800446,451.6869886967122,459.0805358886719,4928456,90,90,87,90,55,91
1031,2021-01-29,449.2548848155469,456.6484317122243,446.336381805428,449.5467529296875,8668533,85,83,72,93,52,77
1032,2021-02-01,451.6869770412723,457.1348553415352,447.5038012097311,456.7457275390625,8034669,96,98,73,100,34,79
1033,2021-02-02,461.4153232170067,464.8202434633139,455.5783170804801,463.16644287109375,6208619,97,98,100,76,87,72
1034,2021-02-03,466.9605002684111,468.6094616602357,455.57832619894896,459.0805358886719,4553716,93,88,82,81,63,69
1035,2021-02-04,461.02620219409033,465.7930846713327,458.2283236570812,464.5284118652344,5061852,92,98,90,80,73,83
1036,2021-02-05,463.1664321593398,464.3338155465177,456.5511408778073,461.12347412109375,5887336,92,89,71,74,60,82
1037,2021-02-08,466.1822175704794,467.3496009402268,459.3723773370374,459.7615051269531,3868043,86,96,84,83,95,76
1038,2021-02-09,460.15063808962753,468.4197298946208,456.4538795110496,466.7658996582031,4693729,94,79,83,73,100,81
1039,2021-02-10,468.2251524935283,470.3653999010722,462.4854358678121,466.9604797363281,11327282,91,94,82,79,72,78
1040,2021-02-11,465.306645655712,470.46268539005104,462.2130396282371,466.2794799804688,4521555,92,95,78,77,54,77
1041,2021-02-12,465.0148110707601,467.93331406911216,461.220763110612,466.9604797363281,4392999,84,87,69,85,51,84
1042,2021-02-15,470.8518141835898,474.3540236978714,465.8446328158095,472.3110656738281,5124702,81,74,75,80,79,89
1043,2021-02-16,472.40835688873193,478.82906940856,472.0192290941918,472.7001953125,9692834,86,80,65,84,78,76
1044,2021-02-17,469.1979962113906,471.0269295437752,463.3609900979325,468.8088684082031,7123094,89,82,73,78,83,69
1045,2021-02-18,465.6958281288231,468.3224631335006,457.9131531130988,459.1778259277344,6443703,91,81,89,79,87,81
1046,2021-02-19,459.0805333373584,461.8044873869153,452.6598205566406,452.6598205566406,7538980,90,78,83,70,56,100
1047,2021-02-22,447.6983908602826,460.5397867859628,444.1961811756247,458.9832458496094,5161144,100,100,100,86,70,78
1048,2021-02-23,463.4582673620057,472.894772207633,460.34521532929233,472.3110656738281,14480890,98,94,94,93,44,81
1049,2021-02-24,472.1165087355128,483.4986827604232,470.0735803056741,482.5258483886719,9793706,92,92,85,71,62,82
1050,2021-02-25,482.5258459729909,493.03244525988646,480.96930504827145,487.9737243652344,13739561,91,76,100,73,91,69
1051,2021-02-26,478.6345114775168,485.54164146297126,468.90616774829897,470.7545471191406,18375219,92,82,77,73,50,68
1052,2021-03-01,470.4627075752641,481.6503028375302,469.5871625794053,476.3970031738281,12076090,94,90,71,65,52,79
1053,2021-03-02,476.1051331362213,488.29474656371065,471.6300891115885,482.0394287109375,8182311,95,84,98,56,66,96
1054,2021-03-03,486.3198815746578,490.503087057927,479.1209133823584,485.5416259765625,5917000,97,79,69,68,55,77
1055,2021-03-04,481.16386263319816,487.3899963696721,479.2531967825044,483.8877868652344,6836460,93,99,77,100,65,89
1056,2021-03-05,480.7747571057146,484.3742264584131,469.8284110086349,470.3654174804688,9785473,84,100,69,70,49,78
1057,2021-03-08,476.6888439622809,482.9149780273437,473.3812130235177,482.91497802734375,5753246,89,80,83,59,61,75
1058,2021-03-09,480.2883251476297,490.11392822289895,479.2182014367797,485.3470458984375,8589111,88,89,85,65,56,100
1059,2021-03-10,486.4171771276482,494.2280560826789,475.9105779771104,486.8063049316406,8492946,89,85,79,60,51,89
1060,2021-03-11,490.8922171839103,491.4759237295226,475.214021468235,480.09375,7238159,88,92,83,59,49,83
1061,2021-03-12,481.3584346607016,489.7248161849325,479.899183104913,488.3628540039063,5629227,86,84,75,54,54,73
1062,2021-03-15,489.1411053976376,496.9237802945837,397.1985500220547,493.4216003417969,6314784,89,86,72,54,49,75
1063,2021-03-16,497.31291749932575,499.842262986794,486.5815763884492,489.5302429199219,7204854,100,82,74,66,100,94
1064,2021-03-17,489.5302621171236,490.6976455366853,486.2226015403272,487.3900146484375,9191281,89,83,79,58,47,81
1065,2021-03-18,490.50307688755936,491.8650390002604,481.6502786221813,483.595947265625,5658940,88,89,77,63,95,92
1066,2021-03-19,481.35843337024727,487.9737248852168,475.7160059117443,476.2024230957031,17542489,81,87,75,58,53,69
1067,2021-03-22,475.0350036621093,479.80191575235807,468.1279034925785,475.0350036621094,6488630,92,78,79,74,52,84
1068,2021-03-23,473.7703287353516,487.3900096435547,470.949115056362,486.4171752929688,8341789,88,91,82,61,72,73
1069,2021-03-24,484.8606337300266,492.6433085240513,481.7475816255457,486.3198852539063,4671601,92,92,80,63,91,73
1070,2021-03-25,486.3198799867384,487.48533362445386,474.8404466653012,479.4127502441406,5982334,92,90,74,60,79,83
1071,2021-03-26,482.52583838088304,487.39001013875486,479.5100459532929,480.5801696777344,4513385,83,81,67,52,81,73
1072,2021-03-29,482.0394157455536,487.3900046186122,479.6073298941633,485.4443359375,5309518,84,85,100,51,84,84
1073,2021-03-30,492.643313175503,501.9825289542215,489.3356822945221,499.0640258789063,8184570,88,81,73,60,85,84
1074,2021-03-31,499.0640162704015,500.90945641188927,487.19542545054,491.2813415527344,12329732,89,97,70,55,50,83
1075,2021-04-01,498.6748551698919,502.76077124247655,494.78354752780575,496.5346374511719,5799234,93,82,98,90,88,87
1076,2021-04-06,508.9869294290418,509.5706062717287,502.1770891712525,507.4303588867188,5315409,91,81,84,88,60,97
1077,2021-04-07,509.5706303078992,514.4348021500462,507.4303828219349,511.9054565429688,5383139,100,81,95,88,82,83
1078,2021-04-08,515.4076388607389,516.1858944835996,508.0141213779147,512.4891357421875,5981522,95,77,84,89,75,88
1079,2021-04-09,508.59780086161015,508.9869583635872,497.93652411535095,501.00970458984375,9402079,89,73,96,95,63,75
1080,2021-04-12,500.81510620645736,501.2042636931791,488.75196633178297,491.2813415527344,8424561,94,82,89,85,100,100
1081,2021-04-13,488.75198496992215,489.9193980975097,483.10955745986354,488.9465637207031,8251978,94,83,99,93,74,71
1082,2021-04-14,488.9465642422836,502.760794594544,485.6904726166098,501.00970458984375,7972842,90,77,89,100,48,93
1083,2021-04-15,501.7879379772174,511.32170258213137,499.06401371539846,508.5977783203125,6878454,93,74,98,94,52,86
1084,2021-04-16,509.570608957353,513.0728481632168,504.1694308700704,507.8195190429688,8763710,88,77,100,94,46,78
1085,2021-04-19,510.15435022147045,511.51628266740767,504.2920495549761,508.7923583984375,6545564,99,76,93,100,48,84
1086,2021-04-20,509.9597769701911,516.1858811695847,500.08453455606553,503.9281921386719,9473947,96,86,97,89,34,85
1087,2021-04-21,506.4575497678815,514.2402247355145,504.7064597755836,512.1000366210938,9676276,92,76,100,88,69,80
1088,2021-04-22,512.2000122070312,515.5999755859375,499.2999877929688,499.8999938964844,13036346,99,82,90,86,79,90
1089,2021-04-23,491.5,499.6000061035156,489.0,496.2999877929688,9797228,90,82,98,85,59,92
1090,2021-04-26,495.6000061035156,499.6000061035156,491.0,498.2999877929688,5727971,95,84,90,93,65,84
1091,2021-04-27,497.2000122070313,498.1000061035156,490.0,494.5,5558146,99,92,93,91,79,92
1092,2021-04-28,491.0,499.5,490.8999938964844,497.3999938964844,5034794,96,82,84,88,65,87
1093,2021-04-29,499.7000122070313,502.0,493.8999938964844,497.8999938964844,4461185,97,88,93,84,69,69
1094,2021-04-30,502.0,509.04400634765625,501.3999938964844,506.2000122070313,8201569,90,79,82,78,31,70
1095,2021-05-04,508.3999938964844,510.3999938964844,499.7999877929688,500.0,7004976,97,94,79,82,71,91
1096,2021-05-05,502.0,503.7999877929688,497.2999877929688,500.0,7753244,98,86,63,77,48,81
1097,2021-05-06,504.2000122070313,506.3999938964844,499.8999938964844,504.3999938964844,4913139,92,83,65,76,84,85
1098,2021-05-07,509.6000061035156,510.0,503.6000061035156,508.0,4679809,93,98,77,82,32,80
1099,2021-05-10,509.3999938964844,513.5999755859375,505.6000061035156,513.2000122070312,5558043,99,81,57,82,50,81
1100,2021-05-11,508.3999938964844,514.0,496.7999877929688,503.6000061035156,9301946,98,100,67,82,54,100
1101,2021-05-12,502.6000061035156,510.3999938964844,502.6000061035156,510.0,8377636,96,86,70,100,74,89
1102,2021-05-13,505.0,508.8479919433594,495.7000122070313,507.6000061035156,7551066,90,80,60,95,100,89
1103,2021-05-14,512.2000122070312,525.7999877929688,510.0,525.4000244140625,10129958,84,83,58,75,52,65
1104,2021-05-17,525.5999755859375,527.8090209960938,520.5999755859375,522.7999877929688,10597712,90,77,63,97,55,82
1105,2021-05-18,525.4000244140625,529.2000122070312,519.0,520.4000244140625,6010947,90,82,72,77,97,88
1106,2021-05-19,523.0,523.0,512.4000244140625,519.7999877929688,11493933,91,81,59,85,77,87
1107,2021-05-20,522.0,523.5999755859375,511.2000122070313,516.2000122070312,17459093,91,82,74,83,62,79
1108,2021-05-21,514.5999755859375,523.0,511.7999877929688,519.7999877929688,5727383,87,86,70,84,63,64
1109,2021-05-24,520.4000244140625,522.2550048828125,515.0,521.5999755859375,2901735,86,92,65,82,99,83
1110,2021-05-25,521.0,523.3989868164062,518.7999877929688,520.0,7153170,93,91,72,85,87,90
1111,2021-05-26,520.0,526.4000244140625,519.0,523.7999877929688,6960468,90,92,68,72,55,88
1112,2021-05-27,524.7999877929688,47486.0,521.7999877929688,528.0,9653040,92,81,100,73,92,84
1113,2021-05-28,532.5999755859375,533.0,525.5999755859375,526.5999755859375,4873227,84,92,95,86,77,86
1114,2021-06-01,525.7999877929688,531.5999755859375,524.0,528.4000244140625,5769953,94,77,85,94,93,72
1115,2021-06-02,527.4000244140625,533.4000244140625,526.7999877929688,531.0,6337733,97,88,83,89,100,80
1116,2021-06-03,531.4000244140625,532.0,529.0,532.0,3590512,100,86,76,93,80,80
1117,2021-06-04,532.4000244140625,535.2000122070312,527.968017578125,532.5999755859375,3083370,91,89,74,84,69,78
1118,2021-06-07,535.0,537.3670043945312,529.2000122070312,535.4000244140625,2299684,93,91,81,86,26,66
1119,2021-06-08,534.5999755859375,537.0,531.0,535.4000244140625,8424865,97,83,78,82,69,91
1120,2021-06-09,534.2000122070312,534.7999877929688,529.2000122070312,534.2000122070312,3373293,97,87,79,89,53,94
1121,2021-06-10,535.7999877929688,537.0,531.2000122070312,535.0,3379666,93,83,79,94,67,95
1122,2021-06-11,533.5999755859375,537.135009765625,530.2000122070312,535.7999877929688,4744137,90,92,86,82,54,100
1123,2021-06-14,538.2000122070312,542.2000122070312,533.7999877929688,533.7999877929688,8816271,92,91,79,88,66,72
1124,2021-06-15,537.4000244140625,539.2000122070312,533.4000244140625,537.4000244140625,6055769,92,82,100,91,69,84
1125,2021-06-16,537.5999755859375,544.7999877929688,536.0,542.4000244140625,4863320,96,92,80,91,39,98
1126,2021-06-17,539.5999755859375,545.2000122070312,535.2000122070312,544.0,3687266,95,83,80,100,39,75
1127,2021-06-18,545.7999877929688,546.0,534.0,536.0,9580867,88,78,85,81,60,75
1128,2021-06-21,532.4000244140625,539.2000122070312,527.2000122070312,539.0,3577585,91,100,81,83,72,98
1129,2021-06-22,539.7999877929688,541.7999877929688,535.7999877929688,538.2000122070312,3922952,92,88,84,87,66,89
1130,2021-06-23,540.0,540.2000122070312,532.7999877929688,532.7999877929688,4533214,92,95,81,94,44,74
1131,2021-06-24,534.7999877929688,536.0,529.7999877929688,533.5999755859375,4007860,97,90,77,95,64,81
1132,2021-06-25,534.5999755859375,535.5999755859375,527.9769897460938,535.0,6295721,90,86,80,89,69,64
1133,2021-06-28,532.2000122070312,534.0,525.4000244140625,525.5999755859375,4748146,98,82,76,93,71,80
1134,2021-06-29,525.0,527.3150024414062,522.2000122070312,523.4000244140625,5507683,95,92,83,86,53,79
